Policy_ID,Customer_ID,Policy_Age,Product_Type,Vehicle_Type,Driving_History,Region,Exposure,Premium,Earned_Premium,Ultimate_Losses,Pure_Premium,Reserved_Losses
304,128,6,Liability,Car,0,Midwest,7,688.51,688.51,0.0,0.0,0.0
305,2066,11,Liability,Truck,2,West,12,1076.26,1076.26,2464.53,205.37737597117507,1971.62
306,1817,19,Auto,Car,0,Midwest,20,670.37,670.37,1880.83,94.04136735616478,1504.66
307,570,4,Liability,Truck,0,Northeast,5,950.29,950.29,250.79,50.15875909426136,200.63
308,1896,15,Home,Van,1,West,16,701.22,701.22,1160.47,72.52940204076125,928.38
309,2734,8,Home,Car,0,South,9,550.0,550.0,0.0,0.0,0.0
310,3864,6,Liability,Truck,0,West,7,925.93,925.93,196.23,28.03326140661802,156.98
311,4722,19,Home,Motorcycle,0,Midwest,20,706.06,706.06,521.6,26.080059305065532,417.28
312,4015,21,Home,SUV,0,Northeast,22,758.43,758.43,0.0,0.0,0.0
313,2902,25,Transportation,Car,0,Midwest,26,689.27,689.27,110.31,4.242581743603157,88.25
314,1687,13,BOP,Car,0,West,14,583.91,583.91,943.17,67.36907049073056,754.54
315,3010,10,Auto,SUV,0,Northeast,11,612.1,612.1,0.0,0.0,0.0
316,155,6,Liability,Car,1,Northeast,7,732.91,732.91,590.64,84.37718857452133,472.51
317,2538,28,Home,Motorcycle,0,South,29,787.55,787.55,2507.62,86.46972096540793,2006.1
318,1410,9,Auto,SUV,2,South,10,702.26,702.26,2010.41,201.04097101093862,1608.33
319,4058,28,Liability,Van,0,West,29,884.81,884.81,1060.59,36.57201866400677,848.47
320,785,8,Home,Car,0,West,9,594.15,594.15,358.68,39.85364859489661,286.94
321,3176,3,Auto,Car,2,South,4,603.51,603.51,845.51,211.37811330577347,676.41
322,4342,15,Liability,Car,1,Midwest,16,771.12,771.12,964.11,60.257125044303514,771.29
323,2807,9,Liability,Truck,0,Midwest,10,939.42,939.42,0.0,0.0,0.0
324,538,18,Auto,Motorcycle,1,Midwest,19,709.52,709.52,1226.25,64.53961456362276,981.0
325,1842,23,BOP,Van,0,Midwest,24,698.35,698.35,0.0,0.0,0.0
326,2456,30,BOP,Truck,1,Midwest,31,1055.45,1055.45,4752.16,153.29551993576342,3801.73
327,525,16,Auto,Truck,0,Northeast,17,884.78,884.78,483.0,28.411996984536447,386.4
328,2951,8,Home,Truck,0,Midwest,9,752.36,752.36,0.0,0.0,0.0
329,4132,12,Auto,Car,0,West,13,662.66,662.66,0.0,0.0,0.0
330,4781,0,BOP,Car,0,West,1,453.02,453.02,0.0,0.0,0.0
331,4116,1,BOP,Car,0,South,2,482.29,482.29,0.0,0.0,0.0
332,2369,12,BOP,SUV,2,Northeast,13,794.49,794.49,2487.11,191.31647507943367,1989.69
333,3848,23,Home,Truck,0,West,24,890.76,890.76,1089.89,45.411887849001445,871.91
334,4496,8,Home,Car,1,Midwest,9,629.31,629.31,286.19,31.799283563521044,228.95
335,2702,6,Liability,Truck,0,South,7,871.89,871.89,413.96,59.13696372809895,331.17
336,972,15,BOP,Car,1,West,16,772.42,772.42,1757.77,109.86055338939946,1406.22
337,1167,18,Home,Car,0,Midwest,19,637.7,637.7,139.46,7.3398553030268,111.57
338,4930,6,Transportation,SUV,0,West,7,644.42,644.42,0.0,0.0,0.0
339,2775,5,BOP,Van,0,Northeast,6,604.18,604.18,27.54,4.589198115794417,22.03
340,1983,17,Auto,Car,0,West,18,690.88,690.88,0.0,0.0,0.0
341,854,18,BOP,SUV,0,Midwest,19,723.17,723.17,87.71,4.616287777513214,70.17
342,4147,10,Home,Truck,0,Midwest,11,897.94,897.94,0.0,0.0,0.0
343,3737,28,Auto,Car,3,South,29,903.39,903.39,9629.3,332.04499845792884,7703.44
344,3770,11,Transportation,Motorcycle,0,Midwest,12,618.25,618.25,0.0,0.0,0.0
345,575,28,Liability,Car,0,Midwest,29,929.73,929.73,1127.55,38.881055544031,902.04
346,3262,25,Liability,Car,0,South,26,861.2,861.2,736.05,28.30955164774264,588.84
347,1149,9,Auto,Car,0,Midwest,10,569.66,569.66,256.33,25.633297299151568,205.06
348,1716,12,Liability,Car,1,West,13,834.48,834.48,1571.0,120.84581812045253,1256.8
349,4778,11,Home,Car,3,Midwest,12,872.9,872.9,3770.93,314.24392097076617,3016.74
350,4934,30,Auto,Car,0,Midwest,31,746.58,746.58,1168.08,37.679954330427,934.46
351,3855,20,Auto,Truck,0,West,21,899.1,899.1,396.24,18.868614555334535,316.99
352,2492,9,Transportation,SUV,0,Midwest,10,571.62,571.62,0.0,0.0,0.0
353,2661,19,Home,Car,1,Northeast,20,768.42,768.42,1358.81,67.94031305496308,1087.05
354,3125,17,Auto,Car,0,Midwest,18,699.13,699.13,0.0,0.0,0.0
355,3052,3,Liability,Car,0,South,4,613.88,613.88,282.85,70.71185726101822,226.28
356,5,27,Liability,SUV,0,South,28,928.71,928.71,1097.43,39.19385172283389,877.94
357,4870,23,BOP,Car,0,Northeast,24,626.16,626.16,588.5,24.520829469988787,470.8
358,877,4,BOP,SUV,1,West,5,646.58,646.58,0.0,0.0,0.0
359,992,4,Auto,Truck,0,South,5,654.03,654.03,0.0,0.0,0.0
360,4143,28,Transportation,Van,0,South,29,734.4,734.4,474.46,16.360657423504826,379.57
361,4365,27,Auto,Truck,0,West,28,991.96,991.96,1658.94,59.24796798216653,1327.15
362,4466,11,Home,Car,0,Northeast,12,577.23,577.23,0.0,0.0,0.0
363,636,25,Home,Truck,1,South,26,1018.6,1018.6,2672.88,102.80304186643275,2138.3
364,1694,2,Home,Truck,0,West,3,810.52,810.52,0.0,0.0,0.0
365,1683,28,BOP,Motorcycle,2,Northeast,29,933.62,933.62,4120.44,142.0840338395329,3296.35
366,4753,7,Auto,Truck,0,South,8,745.87,745.87,0.0,0.0,0.0
367,120,21,Liability,Car,0,West,22,848.55,848.55,145.7,6.622573236408822,116.56
368,831,1,Transportation,Motorcycle,0,South,2,450.49,450.49,172.03,86.01639416243572,137.62
369,3676,17,BOP,Van,0,Midwest,18,722.54,722.54,0.0,0.0,0.0
370,1370,8,Auto,Van,0,Midwest,9,605.09,605.09,0.0,0.0,0.0
371,741,12,Auto,Truck,1,South,13,828.65,828.65,2247.47,172.8826039842202,1797.98
372,117,6,Transportation,Car,1,South,7,626.18,626.18,914.37,130.62367272304678,731.5
373,2839,9,Transportation,Car,0,South,10,512.17,512.17,295.68,29.56790638692073,236.54
374,1151,8,Home,SUV,0,Midwest,9,598.16,598.16,286.52,31.83546625953965,229.22
375,1932,29,Liability,SUV,1,Midwest,30,1054.33,1054.33,2314.2,77.14010316605376,1851.36
376,1013,21,Liability,Van,1,South,22,945.99,945.99,2277.66,103.52987381731852,1822.13
377,1665,14,Home,Truck,0,South,15,854.12,854.12,327.93,21.86184441388938,262.34
378,1082,4,BOP,SUV,1,South,5,642.96,642.96,392.46,78.4923908821516,313.97
379,4730,11,Transportation,SUV,0,West,12,588.1,588.1,0.0,0.0,0.0
380,513,0,Transportation,Truck,0,Midwest,1,592.09,592.09,0.0,0.0,0.0
381,2850,11,Liability,SUV,0,Midwest,12,829.58,829.58,0.0,0.0,0.0
382,560,21,BOP,Car,0,South,22,754.48,754.48,1534.09,69.73149202881388,1227.27
383,3673,5,Liability,Motorcycle,1,West,6,767.16,767.16,477.93,79.65533282761307,382.34
384,4584,18,Liability,Van,1,West,19,885.38,885.38,1302.39,68.54674190584883,1041.91
385,4993,18,Transportation,Car,1,Midwest,19,771.56,771.56,2236.0,117.68433445884995,1788.8
386,3344,15,Home,SUV,1,South,16,741.49,741.49,2862.66,178.9160566740004,2290.13
387,4071,30,Auto,Car,1,South,31,841.85,841.85,2138.01,68.9680389577416,1710.41
388,4800,18,BOP,SUV,0,South,19,745.78,745.78,0.0,0.0,0.0
389,1471,2,Auto,Motorcycle,0,Northeast,3,558.99,558.99,0.0,0.0,0.0
390,581,22,Liability,Van,0,Midwest,23,840.9,840.9,2180.45,94.80219752517523,1744.36
391,2295,9,Transportation,SUV,0,Northeast,10,705.66,705.66,0.0,0.0,0.0
392,3148,26,Transportation,Truck,1,South,27,971.34,971.34,0.0,0.0,0.0
393,4250,17,Transportation,Car,0,Midwest,18,572.67,572.67,935.51,51.972749686805145,748.41
394,1680,25,Home,SUV,0,South,26,684.07,684.07,0.0,0.0,0.0
395,3507,12,Liability,Truck,0,Midwest,13,1029.83,1029.83,0.0,0.0,0.0
396,2745,25,Liability,Motorcycle,0,Northeast,26,961.98,961.98,0.0,0.0,0.0
397,3357,17,Auto,Car,0,Midwest,18,622.19,622.19,0.0,0.0,0.0
398,4046,2,Liability,SUV,1,Northeast,3,690.64,690.64,542.29,180.7625227260997,433.83
399,1244,25,BOP,Truck,0,Northeast,26,921.16,921.16,0.0,0.0,0.0
400,3119,27,BOP,Van,0,Midwest,28,812.84,812.84,1052.85,37.601668222022795,842.28
401,2142,22,Liability,SUV,0,West,23,811.26,811.26,0.0,0.0,0.0
402,3060,2,Transportation,Car,0,West,3,569.33,569.33,0.0,0.0,0.0
403,4549,22,Transportation,Truck,0,West,23,929.58,929.58,0.0,0.0,0.0
404,2960,24,Liability,Van,0,Northeast,25,862.95,862.95,0.0,0.0,0.0
405,2266,26,BOP,SUV,0,South,27,738.08,738.08,415.7,15.396272180692025,332.56
406,2480,25,Home,Truck,1,Northeast,26,988.58,988.58,301.18,11.583674936459346,240.94
407,4647,11,Home,Van,0,Northeast,12,599.59,599.59,1375.59,114.63252785308771,1100.47
408,1636,30,Auto,Car,0,West,31,765.85,765.85,0.0,0.0,0.0
409,1758,26,Auto,Car,2,South,27,964.97,964.97,3666.22,135.78575492656984,2932.98
410,4453,19,Auto,SUV,0,Midwest,20,718.94,718.94,1426.26,71.31290688262511,1141.01
411,2071,6,Home,Car,0,South,7,605.62,605.62,0.0,0.0,0.0
412,2850,24,Home,Truck,1,Northeast,25,997.74,997.74,2211.19,88.44744243982917,1768.95
413,3252,29,BOP,SUV,0,Midwest,30,804.68,804.68,1282.82,42.76050515063275,1026.26
414,3731,23,Home,Motorcycle,1,South,24,764.54,764.54,0.0,0.0,0.0
415,2490,7,BOP,Car,0,Northeast,8,626.74,626.74,258.4,32.29985181627712,206.72
416,1632,8,Auto,Motorcycle,2,South,9,684.44,684.44,1876.81,208.53499323897705,1501.45
417,2817,13,Transportation,Truck,3,Midwest,14,946.89,946.89,3738.5,267.03595097659604,2990.8
418,1016,4,Home,Truck,0,Northeast,5,606.58,606.58,0.0,0.0,0.0
419,1349,29,BOP,SUV,0,West,30,746.51,746.51,0.0,0.0,0.0
420,4612,20,Transportation,Car,1,Midwest,21,741.63,741.63,2167.82,103.22938398139665,1734.26
421,3088,18,Liability,SUV,0,South,19,832.88,832.88,189.48,9.972700499254188,151.58
422,2840,20,Liability,SUV,0,Midwest,21,791.65,791.65,0.0,0.0,0.0
423,336,15,Liability,SUV,0,Midwest,16,692.6,692.6,0.0,0.0,0.0
424,4593,23,BOP,Truck,1,Northeast,24,1090.76,1090.76,0.0,0.0,0.0
425,896,11,Transportation,Car,1,Midwest,12,660.18,660.18,471.66,39.304794394295406,377.33
426,3547,20,Transportation,Car,0,Midwest,21,683.89,683.89,0.0,0.0,0.0
427,852,3,Auto,SUV,1,Midwest,4,589.69,589.69,0.0,0.0,0.0
428,1688,7,Liability,Truck,0,West,8,866.55,866.55,147.28,18.409962664392708,117.82
429,1932,6,Liability,Car,1,South,7,814.62,814.62,937.21,133.88746993866005,749.77
430,3747,14,Auto,Motorcycle,1,Midwest,15,666.04,666.04,3208.22,213.88162335470184,2566.58
431,2428,29,Transportation,SUV,0,Northeast,30,753.75,753.75,552.44,18.41462892370783,441.95
432,1569,29,Transportation,Car,0,West,30,760.3,760.3,0.0,0.0,0.0
433,4001,5,Transportation,Van,0,Northeast,6,516.3,516.3,0.0,0.0,0.0
434,2739,4,Home,Car,0,Northeast,5,483.68,483.68,101.56,20.311635406028127,81.25
435,3499,13,Liability,Truck,0,Midwest,14,1002.05,1002.05,232.67,16.618992310179305,186.14
436,3914,20,Liability,Truck,0,West,21,1079.15,1079.15,0.0,0.0,0.0
437,1067,12,Home,Car,1,Midwest,13,604.24,604.24,2175.54,167.34912789320617,1740.43
438,4381,9,BOP,Van,1,Midwest,10,626.39,626.39,1330.25,133.02453138575908,1064.2
439,2445,17,Auto,Truck,0,South,18,876.68,876.68,909.62,50.5343683228883,727.7
440,4108,28,Liability,Car,0,West,29,904.57,904.57,1637.04,56.449534112683544,1309.63
441,3374,30,Transportation,SUV,3,South,31,989.97,989.97,10560.33,340.6559050352936,8448.26
442,3970,3,Home,Motorcycle,0,Midwest,4,607.87,607.87,114.54,28.63515268771742,91.63
443,2547,7,Liability,Van,0,West,8,743.62,743.62,181.41,22.676494075584916,145.13
444,754,23,Auto,Truck,0,Northeast,24,930.06,930.06,205.03,8.543001449445436,164.02
445,2083,10,Auto,Car,1,West,11,611.71,611.71,978.68,88.97116404916248,782.94
446,2775,16,Transportation,Car,1,Midwest,17,636.71,636.71,1815.49,106.79358095919983,1452.39
447,2897,17,Auto,SUV,0,West,18,630.05,630.05,0.0,0.0,0.0
448,4186,20,BOP,Motorcycle,1,Northeast,21,786.97,786.97,2993.46,142.54581146929462,2394.77
449,776,24,Auto,Van,1,Midwest,25,740.81,740.81,1853.28,74.1313959710846,1482.62
450,1626,25,Liability,SUV,0,Northeast,26,961.64,961.64,0.0,0.0,0.0
451,3070,10,Liability,Van,0,Northeast,11,730.61,730.61,20.95,1.9045278970084154,16.76
452,418,15,Liability,Van,1,South,16,793.1,793.1,1690.42,105.65127262885655,1352.34
453,115,11,Liability,Truck,1,South,12,1021.01,1021.01,1260.48,105.0399210230927,1008.38
454,617,12,Liability,Car,0,West,13,726.29,726.29,506.72,38.9786307685725,405.38
455,3975,26,Auto,Car,1,Northeast,27,853.06,853.06,4423.18,163.82155877398728,3538.54
456,3268,15,Auto,Car,0,Northeast,16,609.21,609.21,0.0,0.0,0.0
457,826,22,BOP,Truck,1,West,23,868.44,868.44,1987.17,86.39856526187093,1589.74
458,1517,25,BOP,Car,0,South,26,723.71,723.71,0.0,0.0,0.0
459,3147,20,Auto,Car,0,South,21,620.8,620.8,0.0,0.0,0.0
460,413,0,Liability,Car,1,Midwest,1,738.9,738.9,108.51,108.50887068422847,86.81
461,729,30,BOP,Car,1,Northeast,31,901.98,901.98,1589.08,51.26052260861058,1271.26
462,3349,15,Transportation,Car,0,Midwest,16,620.94,620.94,523.09,32.693381429049225,418.47
463,2809,14,Liability,Car,0,Midwest,15,867.96,867.96,184.18,12.278336892913691,147.34
464,676,5,Liability,Truck,1,South,6,907.86,907.86,403.91,67.31794357687238,323.13
465,3466,11,Home,Car,0,South,12,594.29,594.29,277.21,23.10054840062087,221.77
466,2505,7,Home,SUV,0,Northeast,8,515.79,515.79,0.0,0.0,0.0
467,2968,6,BOP,Car,0,West,7,476.01,476.01,14.54,2.0774076819363736,11.63
468,2787,1,Auto,SUV,0,West,2,528.74,528.74,0.0,0.0,0.0
469,1123,11,Transportation,Truck,0,South,12,884.84,884.84,451.43,37.61943384050259,361.14
470,4080,20,Liability,Truck,0,Northeast,21,1027.42,1027.42,0.0,0.0,0.0
471,1572,13,Liability,Truck,1,Northeast,14,1030.14,1030.14,1607.18,114.79844669454583,1285.74
472,2144,15,BOP,Car,0,South,16,587.54,587.54,428.31,26.76913052745381,342.65
473,1688,10,Liability,Car,0,Midwest,11,721.03,721.03,448.55,40.777592446860176,358.84
474,4133,19,BOP,SUV,0,South,20,613.12,613.12,1008.19,50.40969957531585,806.55
475,3852,8,Liability,Van,0,Northeast,9,804.84,804.84,359.66,39.962056791678506,287.73
476,3441,9,BOP,Van,0,South,10,529.96,529.96,112.96,11.296446114169747,90.37
477,3767,16,Home,Motorcycle,1,Midwest,17,709.92,709.92,1880.4,110.61196882250918,1504.32
478,2327,11,Home,Truck,0,Northeast,12,889.17,889.17,0.0,0.0,0.0
479,2915,5,Transportation,Truck,0,South,6,755.71,755.71,225.95,37.65774332663921,180.76
480,4969,18,Home,Motorcycle,1,South,19,724.83,724.83,421.78,22.1990320813553,337.42
481,3953,10,Auto,SUV,0,South,11,616.01,616.01,403.29,36.662564645688086,322.63
482,596,8,Home,Car,0,Northeast,9,515.97,515.97,0.0,0.0,0.0
483,729,20,Liability,Van,1,West,21,808.9,808.9,3620.4,172.40010708604257,2896.32
484,1366,28,Liability,Car,0,Midwest,29,941.66,941.66,660.32,22.76964012908083,528.26
485,4493,5,Auto,Truck,0,West,6,756.08,756.08,74.33,12.388290259405418,59.46
486,699,26,BOP,Van,1,West,27,825.6,825.6,2756.27,102.08399310808133,2205.02
487,396,24,Liability,Van,2,Northeast,25,863.37,863.37,6549.9,261.99601485285365,5239.92
488,4172,24,Transportation,Motorcycle,0,Midwest,25,672.74,672.74,0.0,0.0,0.0
489,4361,23,Home,Car,0,Northeast,24,735.77,735.77,715.65,29.818672446053153,572.52
490,2503,24,Home,Car,0,South,25,731.62,731.62,801.7,32.068176937437634,641.36
491,1820,15,Liability,Car,1,West,16,895.31,895.31,1639.39,102.46173686395667,1311.51
492,718,19,BOP,SUV,0,South,20,705.06,705.06,0.0,0.0,0.0
493,2783,15,Auto,Truck,0,Midwest,16,909.65,909.65,1162.38,72.64860489778589,929.9
494,4947,5,BOP,Truck,1,Northeast,6,856.45,856.45,308.22,51.369986913155344,246.58
495,3578,4,BOP,Truck,0,Northeast,5,770.6,770.6,0.0,0.0,0.0
496,144,20,Transportation,Truck,0,South,21,894.37,894.37,0.0,0.0,0.0
497,4981,3,Home,Truck,1,West,4,796.3,796.3,367.84,91.9593819727866,294.27
498,3141,1,Home,Van,0,South,2,531.38,531.38,3.68,1.8413316771719628,2.94
499,4492,27,Auto,Car,1,South,28,879.97,879.97,2002.01,71.50034560171254,1601.61
500,2939,5,BOP,SUV,0,Midwest,6,532.23,532.23,1.91,0.3188085379046745,1.53
501,3637,8,Liability,Car,1,South,9,801.13,801.13,250.94,27.881794467161555,200.75
502,3223,27,Liability,SUV,0,Midwest,28,850.3,850.3,3205.74,114.49063975553749,2564.59
503,1168,16,Auto,Van,0,West,17,641.01,641.01,0.0,0.0,0.0
504,2617,13,Transportation,Car,2,Northeast,14,741.46,741.46,3162.96,225.92555543578663,2530.37
505,1063,6,BOP,Car,0,South,7,578.93,578.93,0.0,0.0,0.0
506,2157,21,Home,Car,0,South,22,741.15,741.15,4.81,0.21868285945139446,3.85
507,2983,18,Liability,Car,0,South,19,793.99,793.99,0.0,0.0,0.0
508,3295,0,Transportation,SUV,1,Midwest,1,552.74,552.74,140.14,140.14443998926743,112.11
509,4730,28,Auto,Car,0,Midwest,29,755.05,755.05,0.0,0.0,0.0
510,1157,19,Liability,Car,1,South,20,982.0,982.0,1792.28,89.61389750253852,1433.82
511,733,30,Liability,Motorcycle,0,West,31,874.68,874.68,0.0,0.0,0.0
512,4331,29,Liability,Truck,1,Midwest,30,1296.28,1296.28,5149.65,171.6550701261869,4119.72
513,4847,24,Liability,Truck,0,Midwest,25,1123.77,1123.77,0.0,0.0,0.0
514,954,14,BOP,Truck,0,Midwest,15,705.13,705.13,0.0,0.0,0.0
515,2540,17,Home,SUV,0,South,18,645.09,645.09,11.15,0.6195600121752614,8.92
516,3325,2,Liability,Car,0,West,3,682.28,682.28,312.39,104.1313746668294,249.91
517,3302,17,Auto,Truck,1,South,18,917.57,917.57,315.83,17.546365277360437,252.66
518,1543,29,Liability,SUV,0,Northeast,30,859.27,859.27,2229.09,74.30312014785065,1783.27
519,1192,1,Liability,Car,0,West,2,602.04,602.04,161.34,80.67239219519047,129.07
520,2994,9,Liability,SUV,1,Northeast,10,795.97,795.97,942.57,94.25729338215524,754.06
521,2682,10,Home,SUV,1,Northeast,11,580.51,580.51,0.0,0.0,0.0
522,1218,26,Liability,SUV,0,Northeast,27,951.77,951.77,0.0,0.0,0.0
523,1541,23,Home,Motorcycle,1,South,24,766.68,766.68,1943.68,80.98683106075399,1554.94
524,3237,2,Home,SUV,0,West,3,549.59,549.59,0.0,0.0,0.0
525,2387,6,Auto,SUV,1,Midwest,7,554.86,554.86,36.07,5.152719649754005,28.86
526,3720,7,Home,SUV,1,Midwest,8,552.23,552.23,1257.74,157.2170967380132,1006.19
527,1389,18,BOP,Truck,1,South,19,981.65,981.65,2438.36,128.33492732618475,1950.69
528,1857,17,Home,Car,0,Midwest,18,666.73,666.73,0.0,0.0,0.0
529,1366,12,Auto,Car,0,Northeast,13,537.35,537.35,129.94,9.995094076148913,
530,500,12,Auto,Car,0,Northeast,13,578.32,578.32,0.0,0.0,0.0
531,1681,23,BOP,Car,2,Midwest,24,839.99,839.99,3094.01,128.9171303710976,2475.21
532,511,18,Home,Truck,0,South,19,806.14,806.14,0.0,0.0,0.0
533,4313,22,BOP,Van,0,Northeast,23,577.76,577.76,0.0,0.0,0.0
534,1325,11,Liability,Van,2,Northeast,12,784.63,784.63,2191.31,182.6089401115438,1753.05
535,1156,16,Home,SUV,1,Midwest,17,748.85,748.85,1618.39,95.19912307912679,1294.71
536,1828,29,Auto,Van,1,South,30,752.86,752.86,1785.65,59.52175525254789,1428.52
537,3142,30,Transportation,Van,2,Northeast,31,947.8,947.8,7074.69,228.21592138156345,5659.75
538,3487,27,Auto,SUV,1,West,28,833.75,833.75,4161.78,148.6350894010733,3329.42
539,1811,21,BOP,Car,2,Midwest,22,772.53,772.53,2736.91,124.40491085767397,2189.53
540,2924,11,BOP,Truck,0,Midwest,12,867.58,867.58,1087.86,90.65506423391486,870.29
541,2215,27,Transportation,Truck,1,Midwest,28,952.37,952.37,2228.84,79.60153953286991,1783.07
542,4187,12,Liability,Car,0,Northeast,13,738.73,738.73,0.0,0.0,0.0
543,714,24,Auto,SUV,1,Midwest,25,785.91,785.91,2295.84,91.83343883418448,1836.67
544,3603,11,Liability,Car,1,West,12,786.84,786.84,1428.05,119.00432508589728,1142.44
545,4135,18,Liability,Car,0,Northeast,19,832.36,832.36,227.93,11.99614411451602,182.34
546,3523,13,Transportation,Car,0,Northeast,14,658.52,658.52,321.88,22.991295273859674,257.5
547,4269,6,Liability,Truck,0,Northeast,7,878.8,878.8,0.0,0.0,0.0
548,4749,12,Auto,Truck,1,South,13,943.87,943.87,2604.92,200.37822291158506,2083.94
549,4850,5,Transportation,SUV,0,Northeast,6,502.91,502.91,330.4,55.066586347354665,264.32
550,1244,23,Liability,Car,1,Midwest,24,915.48,915.48,708.35,29.5144588838601,566.68
551,3710,18,Home,Truck,2,Midwest,19,1001.31,1001.31,3422.6,180.13707528067042,2738.08
552,1082,18,Liability,SUV,0,South,19,820.05,820.05,0.0,0.0,0.0
553,456,3,Home,SUV,2,Northeast,4,557.59,557.59,462.65,115.6615010319564,370.12
554,4925,18,BOP,Car,1,Midwest,19,727.6,727.6,1689.79,88.93618634431775,1351.83
555,895,8,BOP,Car,0,Northeast,9,530.69,530.69,209.57,23.28533915605813,167.66
556,1385,15,Auto,Car,0,Northeast,16,735.4,735.4,670.98,41.9362788125467,536.78
557,1959,26,Home,SUV,0,South,27,830.82,830.82,0.0,0.0,0.0
558,3073,3,Liability,Car,1,South,4,735.13,735.13,796.57,199.14191374467688,637.26
559,1997,5,Home,Car,0,West,6,534.48,534.48,205.07,34.178634478161335,164.06
560,4286,7,Auto,Car,0,West,8,622.98,622.98,0.0,0.0,0.0
561,505,26,Liability,SUV,0,Midwest,27,969.02,969.02,250.85,9.290616064089312,200.68
562,1215,28,BOP,Truck,0,South,29,1003.1,1003.1,0.0,0.0,0.0
563,1532,23,Transportation,Truck,1,South,24,1049.4,1049.4,910.42,37.93428377899176,728.34
564,3441,15,BOP,Motorcycle,1,Midwest,16,717.64,717.64,1185.82,74.113554398283,948.66
565,824,30,BOP,Car,1,Northeast,31,856.51,856.51,3047.46,98.30521431191599,2437.97
566,929,4,Auto,Car,0,Midwest,5,553.57,553.57,0.0,0.0,0.0
567,134,20,BOP,Car,1,West,21,720.23,720.23,1827.05,87.00246391033042,1461.64
568,2106,21,Home,Car,0,South,22,748.45,748.45,501.44,22.792865530285354,401.15
569,3628,9,Transportation,SUV,0,Midwest,10,578.24,578.24,515.48,51.54791756593391,412.38
570,4781,22,Transportation,Truck,0,South,23,934.52,934.52,566.07,24.61171463125575,452.86
571,1853,12,Home,SUV,0,South,13,604.68,604.68,0.0,0.0,0.0
572,4911,28,Liability,Car,0,South,29,951.85,951.85,0.0,0.0,0.0
573,4176,25,BOP,Car,0,South,26,761.32,761.32,400.27,15.3951329857677,320.22
574,2934,13,BOP,Car,2,South,14,778.93,778.93,2968.26,212.01891427321826,2374.61
575,3285,6,Home,Motorcycle,1,West,7,581.18,581.18,677.02,96.71674578842872,541.62
576,4299,28,Liability,Car,0,South,29,899.28,899.28,0.0,0.0,0.0
577,2812,19,BOP,Truck,1,South,20,974.14,974.14,1474.75,73.73761529713835,1179.8
578,1251,5,Auto,SUV,2,Midwest,6,733.85,733.85,1198.65,199.77513467645548,958.92
579,3513,6,Auto,Van,0,South,7,545.52,545.52,0.0,0.0,0.0
580,1257,4,Liability,Car,1,West,5,770.24,770.24,205.26,41.05145509300899,164.21
581,3377,20,BOP,Car,0,Midwest,21,655.61,655.61,771.7,36.747622711433195,617.36
582,3487,17,Home,Car,0,Midwest,18,645.41,645.41,214.9,11.93896647698345,171.92
583,3585,22,Home,SUV,2,Midwest,23,821.97,821.97,3865.65,168.07174023400958,3092.52
584,1397,11,BOP,Car,2,Midwest,12,725.16,725.16,2277.12,189.75992088183008,1821.7
585,3638,5,BOP,Truck,0,West,6,761.7,761.7,22.77,3.7952310709906234,18.22
586,3331,26,Home,Truck,0,Northeast,27,947.77,947.77,973.13,36.04175419608153,778.5
587,2704,0,Auto,Car,0,Midwest,1,427.19,427.19,0.0,0.0,0.0
588,471,3,Home,Car,2,West,4,565.45,565.45,802.34,200.58524169948285,641.87
589,1354,18,Liability,Car,1,Northeast,19,945.19,945.19,3247.27,170.9087440008994,2597.82
590,2784,11,Liability,Car,0,Northeast,12,739.49,739.49,0.0,0.0,0.0
