Claim_ID,Policy_ID,Claim_Date,Claim_Amount,Claim_Type,Severity
2091,7074,2008-01-21,0.0,Bodily Injury,0.0
2092,7075,1996-12-13,190.19,Bodily Injury,190.19
2093,7077,2024-11-01,39.61,Property Damage,39.61
2094,7083,2016-05-05,0.0,Property Damage,0.0
2095,7085,2021-11-24,2.76,Bodily Injury,2.76
2096,7087,2022-01-04,0.0,Comprehensive,0.0
2097,7087,2016-02-12,0.0,Bodily Injury,0.0
2098,7088,2019-07-02,95.53,Bodily Injury,95.53
2099,7094,2009-02-18,104.51,Bodily Injury,104.51
2100,7109,2021-01-21,84.14,Property Damage,84.14
2101,7115,2013-07-25,59.9,Collision,59.9
2102,7117,2011-03-01,98.55,Property Damage,98.55
2103,7118,2022-01-25,93.66,Property Damage,93.66
2104,7125,2017-06-09,60.16,Property Damage,60.16
2105,7126,2024-07-23,72.19,Collision,72.19
2106,7133,2019-06-22,56.16,Property Damage,56.16
2107,7133,2020-07-13,113.4,Bodily Injury,113.4
2108,7134,2006-09-13,282.27,Property Damage,282.27
2109,7140,2013-12-06,53.44,Collision,53.44
2110,7144,2022-08-31,0.0,Property Damage,0.0
2111,7145,2019-01-26,0.0,Property Damage,0.0
2112,7148,2024-12-31,214.76,Collision,214.76
2113,7155,2016-01-04,42.18,Property Damage,42.18
2114,7159,1998-09-21,392.28,Bodily Injury,392.28
2115,7161,2022-09-06,0.0,Property Damage,0.0
2116,7161,2023-06-06,0.0,Collision,0.0
2117,7161,2018-03-25,0.0,Bodily Injury,0.0
2118,7166,2024-10-17,20.73,Collision,20.73
2119,7167,2023-12-12,0.0,Collision,0.0
2120,7168,1997-02-03,0.0,Bodily Injury,0.0
2121,7172,2010-07-13,24.1,Property Damage,24.1
2122,7178,2023-12-05,89.85,Bodily Injury,89.85
2123,7179,2017-08-25,35.73,Property Damage,35.73
2124,7180,2024-08-28,0.0,Property Damage,0.0
2125,7180,2022-04-01,0.0,Property Damage,0.0
2126,7183,2024-05-02,216.61,Bodily Injury,216.61
2127,7184,2024-12-07,12.86,Bodily Injury,12.86
2128,7184,2024-06-12,21.95,Bodily Injury,21.95
2129,7184,2022-11-17,10.18,Collision,10.18
2130,7187,2009-04-25,106.5,Comprehensive,106.5
2131,7188,2024-03-13,31.89,Property Damage,31.89
2132,7188,2024-08-25,65.55,Bodily Injury,65.55
2133,7190,2020-04-11,106.65,Bodily Injury,106.65
2134,7200,2020-08-17,461.62,Collision,461.62
2135,7207,2019-03-03,34.61,Collision,34.61
2136,7208,2021-05-08,62.15,Property Damage,62.15
2137,7209,2020-08-03,110.75,Property Damage,110.75
2138,7210,2016-06-13,36.11,Property Damage,36.11
2139,7212,2019-04-17,165.53,Property Damage,165.53
2140,7223,2012-02-20,120.4,Property Damage,120.4
2141,7226,2019-04-14,16.98,Property Damage,16.98
2142,7227,1998-01-23,27.99,Bodily Injury,27.99
2143,7231,2021-04-29,60.99,Collision,60.99
2144,7232,2024-12-31,121.65,Property Damage,121.65
2145,7238,2018-01-16,0.0,Property Damage,0.0
2146,7243,2022-07-30,58.85,Bodily Injury,58.85
2147,7247,2018-06-27,0.0,Collision,0.0
2148,7254,2007-04-27,108.22,Collision,108.22
2149,7257,2023-05-13,134.35,Property Damage,134.35
2150,7259,2017-01-12,233.03,Bodily Injury,233.03
2151,7265,2017-02-17,0.0,Bodily Injury,0.0
2152,7268,2015-08-23,436.91,Property Damage,436.91
2153,7270,2017-09-16,40.51,Property Damage,40.51
2154,7270,2015-12-28,68.65,Bodily Injury,68.65
2155,7272,2002-06-17,0.0,Comprehensive,0.0
2156,7275,1997-02-28,13.68,Property Damage,13.68
2157,7275,2022-06-05,8.06,Property Damage,8.06
2158,7280,2022-12-03,57.49,Collision,57.49
2159,7286,2015-06-20,141.72,Comprehensive,141.72
2160,7288,2014-10-15,184.17,Collision,184.17
2161,7290,2024-12-18,0.0,Bodily Injury,0.0
2162,7292,2013-07-23,62.1,Collision,62.1
2163,7294,2012-06-20,17.92,Bodily Injury,17.92
2164,7295,2024-05-30,18.07,Property Damage,18.07
2165,7299,2022-07-01,86.91,Comprehensive,86.91
2166,7299,2023-06-12,47.37,Bodily Injury,47.37
2167,7299,2022-01-27,88.42,Property Damage,88.42
2168,7303,2014-06-09,114.22,Property Damage,114.22
2169,7308,2012-02-18,142.95,Bodily Injury,142.95
2170,7311,2017-11-22,11.98,Collision,11.98
2171,7312,2014-12-31,389.93,Comprehensive,389.93
2172,7312,2021-08-03,228.95,Property Damage,228.95
2173,7315,2022-05-30,0.0,Collision,0.0
2174,7316,2016-08-06,11.29,Property Damage,11.29
2175,7321,2019-04-22,0.0,Bodily Injury,0.0
2176,7327,2024-12-31,188.09,Property Damage,188.09
2177,7330,2024-07-23,0.0,Bodily Injury,0.0
2178,7330,2024-04-13,0.0,Bodily Injury,0.0
2179,7332,2022-02-18,12.64,Collision,12.64
2180,7334,2015-10-18,199.58,Bodily Injury,199.58
2181,7339,2017-06-18,0.0,Collision,0.0
2182,7343,2023-09-05,0.0,Collision,0.0
2183,7349,2010-12-13,32.03,Property Damage,32.03
2184,7350,2021-08-10,217.99,Property Damage,217.99
2185,7351,2014-04-11,0.0,Property Damage,0.0
2186,7352,2024-10-03,0.0,Property Damage,0.0
2187,7352,2019-08-26,0.0,Property Damage,0.0
2188,7355,2017-07-04,242.4,Property Damage,242.4
2189,7357,2017-08-13,188.63,Property Damage,188.63
2190,7358,2024-09-18,0.0,Property Damage,0.0
2191,7366,2014-05-18,52.02,Property Damage,52.02
2192,7375,2017-07-10,0.0,Property Damage,0.0
2193,7378,2016-07-12,28.6,Collision,28.6
2194,7384,2023-01-31,0.0,Comprehensive,0.0
2195,7397,2022-11-21,0.0,Property Damage,0.0
2196,7399,2000-12-11,77.99,Collision,77.99
2197,7401,2018-11-13,0.0,Property Damage,0.0
2198,7413,2020-12-19,42.9,Collision,42.9
2199,7415,2003-09-17,36.8,Property Damage,36.8
2200,7420,2013-02-06,638.48,Property Damage,638.48
2201,7421,2024-10-20,0.0,Bodily Injury,0.0
2202,7424,2022-10-22,223.27,Comprehensive,223.27
2203,7428,2019-09-24,125.9,Property Damage,125.9
2204,7431,2015-04-07,107.84,Property Damage,107.84
2205,7431,2021-08-28,94.16,Bodily Injury,94.16
2206,7432,2015-10-07,111.79,Collision,111.79
2207,7433,2024-12-31,0.0,Collision,0.0
2208,7437,2015-06-08,57.75,Collision,57.75
2209,7442,2010-04-16,15.77,Property Damage,15.77
2210,7443,2023-07-12,258.57,Property Damage,258.57
2211,7446,2019-09-11,47.77,Collision,47.77
2212,7447,2007-09-28,36.42,Bodily Injury,36.42
2213,7447,2006-03-26,75.03,Bodily Injury,75.03
2214,7453,2022-03-21,0.0,Property Damage,0.0
2215,7456,2020-03-24,0.0,Property Damage,0.0
2216,7463,2020-01-14,0.0,Comprehensive,0.0
2217,7470,2022-01-04,0.0,Collision,0.0
2218,7470,2024-09-12,0.0,Property Damage,0.0
2219,7472,2007-08-08,0.0,Bodily Injury,0.0
2220,7475,2024-10-20,121.42,Bodily Injury,121.42
2221,7476,2006-08-04,110.18,Bodily Injury,110.18
2222,7482,2021-10-29,68.59,Comprehensive,68.59
2223,7485,2022-02-19,108.12,Bodily Injury,108.12
2224,7496,2010-10-28,177.98,Bodily Injury,177.98
2225,7496,2010-05-12,156.36,Property Damage,156.36
2226,7499,2020-06-29,89.5,Property Damage,89.5
2227,7499,2024-06-07,67.84,Bodily Injury,67.84
2228,7500,2022-12-25,254.46,Comprehensive,254.46
2229,7517,2022-04-28,77.5,Comprehensive,77.5
2230,7518,2014-03-02,0.0,Collision,0.0
2231,7519,2024-08-04,203.56,Collision,203.56
2232,7523,2024-09-03,361.25,Property Damage,361.25
2233,7530,2012-03-15,85.21,Comprehensive,85.21
2234,7535,2019-04-07,30.4,Comprehensive,30.4
2235,7540,2016-04-27,37.26,Property Damage,37.26
2236,7541,2022-10-04,29.66,Bodily Injury,29.66
2237,7546,2019-03-12,66.39,Property Damage,66.39
2238,7547,2024-07-02,151.06,Collision,151.06
2239,7552,2004-08-26,17.02,Property Damage,17.02
2240,7554,2020-06-20,0.0,Collision,0.0
2241,7557,2021-07-11,0.0,Collision,0.0
2242,7561,2024-02-17,0.0,Property Damage,0.0
2243,7562,2019-09-13,255.41,Property Damage,255.41
2244,7564,2019-10-26,0.0,Property Damage,0.0
2245,7565,2016-09-21,276.06,Collision,276.06
2246,7570,2012-07-16,195.64,Property Damage,195.64
2247,7572,2012-09-15,126.38,Collision,126.38
2248,7576,2020-11-23,0.0,Bodily Injury,0.0
2249,7578,2019-08-27,70.1,Property Damage,70.1
2250,7581,2024-06-02,0.0,Property Damage,0.0
2251,7582,2015-11-21,0.0,Property Damage,0.0
2252,7589,2017-03-15,90.23,Property Damage,90.23
2253,7591,2017-12-17,89.77,Property Damage,89.77
2254,7592,2019-10-13,225.8,Collision,225.8
2255,7593,2023-03-18,,Property Damage,15.08
2256,7598,1995-04-23,85.58,Property Damage,85.58
2257,7602,2019-01-24,53.88,Collision,53.88
2258,7605,2012-10-13,364.82,Bodily Injury,364.82
2259,7606,2011-02-01,71.41,Property Damage,71.41
2260,7608,2022-04-29,12.92,Property Damage,12.92
2261,7608,2016-01-12,21.22,Property Damage,21.22
2262,7621,2024-03-04,52.85,Comprehensive,52.85
2263,7623,2012-10-01,109.38,Bodily Injury,109.38
2264,7635,2002-11-10,49.78,Bodily Injury,49.78
2265,7638,1995-02-16,15.38,Collision,15.38
2266,7638,2013-08-18,24.31,Bodily Injury,24.31
2267,7639,2024-06-09,0.0,Property Damage,0.0
2268,7643,2021-09-21,37.62,Comprehensive,37.62
2269,7645,2021-07-27,0.0,Bodily Injury,0.0
2270,7648,2022-01-16,0.0,Property Damage,0.0
2271,7649,2014-11-01,373.07,Collision,373.07
2272,7651,2017-03-07,150.85,Collision,150.85
2273,7651,2016-07-30,248.62,Collision,248.62
2274,7651,2017-12-21,120.69,Bodily Injury,120.69
2275,7652,2015-04-19,132.9,Comprehensive,132.9
2276,7656,2010-01-16,8.77,Property Damage,8.77
2277,7658,2018-04-06,133.59,Property Damage,133.59
2278,7661,2023-09-02,48.79,Property Damage,48.79
2279,7665,2019-10-17,0.0,Property Damage,0.0
2280,7669,2018-04-28,274.96,Bodily Injury,274.96
2281,7671,2017-11-26,0.0,Bodily Injury,0.0
2282,7671,2022-10-08,0.0,Property Damage,0.0
2283,7674,2015-01-10,123.03,Property Damage,123.03
2284,7675,2024-07-19,250.2,Bodily Injury,250.2
2285,7687,2023-12-16,224.27,Bodily Injury,224.27
2286,7693,2010-08-29,314.28,Collision,314.28
2287,7696,2023-02-21,0.0,Property Damage,0.0
2288,7706,2020-08-21,107.94,Property Damage,107.94
2289,7727,2020-06-08,0.0,Property Damage,0.0
2290,7732,2016-02-10,0.0,Property Damage,0.0
2291,7733,2024-01-20,109.06,Property Damage,109.06
2292,7734,2009-01-14,33.61,Collision,33.61
2293,7740,2004-04-15,0.0,Property Damage,0.0
2294,7741,2021-10-06,0.71,Comprehensive,0.71
2295,7746,2010-12-04,39.49,Bodily Injury,39.49
2296,7753,2013-10-23,23.82,Property Damage,23.82
2297,7765,2001-09-08,240.59,Property Damage,240.59
2298,7768,2020-03-03,37.33,Property Damage,37.33
2299,7770,2020-04-04,88.22,Property Damage,88.22
2300,7776,2011-03-20,149.7,Collision,149.7
2301,7776,2023-08-12,336.17,Property Damage,336.17
2302,7777,2010-06-02,116.89,Property Damage,116.89
2303,7779,2023-09-11,54.86,Bodily Injury,54.86
2304,7786,2011-08-01,39.95,Bodily Injury,39.95
2305,7786,2014-12-30,30.68,Collision,30.68
2306,7790,2020-10-18,43.36,Property Damage,43.36
2307,7795,2018-02-06,0.0,Property Damage,0.0
2308,7803,2022-07-17,97.66,Property Damage,97.66
2309,7807,2019-10-21,0.0,Property Damage,0.0
2310,7807,2020-12-30,0.0,Collision,0.0
2311,7809,2011-09-05,0.0,Property Damage,0.0
2312,7809,2008-10-30,0.0,Property Damage,0.0
2313,7812,2014-12-17,0.0,Collision,0.0
2314,7812,2019-07-08,0.0,Property Damage,0.0
2315,7812,2023-08-06,0.0,Property Damage,0.0
2316,7817,2021-12-24,322.87,Property Damage,322.87
2317,7828,2006-11-07,107.78,Comprehensive,107.78
2318,7830,2024-03-11,119.07,Collision,119.07
2319,7837,2015-11-16,92.54,Property Damage,92.54
2320,7841,2021-10-16,111.52,Collision,111.52
2321,7842,2007-11-24,62.2,Comprehensive,62.2
2322,7848,2024-07-04,44.14,Property Damage,44.14
2323,7849,2021-05-15,0.0,Bodily Injury,0.0
2324,7851,2018-10-14,0.0,Property Damage,0.0
2325,7852,2007-08-02,0.0,Bodily Injury,0.0
2326,7863,2000-11-24,107.14,Property Damage,107.14
2327,7871,2009-04-22,38.55,Bodily Injury,38.55
2328,7897,2017-04-12,0.0,Bodily Injury,0.0
2329,7899,2007-12-02,330.92,Collision,330.92
2330,7900,2013-04-28,142.73,Comprehensive,142.73
2331,7909,2024-12-31,12.46,Property Damage,12.46
2332,7914,2023-10-03,0.0,Property Damage,0.0
2333,7915,2023-05-18,98.74,Property Damage,98.74
2334,7916,2003-03-26,69.31,Bodily Injury,69.31
2335,7921,2022-06-06,0.0,Bodily Injury,0.0
2336,7927,2023-08-04,0.0,Property Damage,0.0
2337,7931,2023-08-07,97.62,Comprehensive,97.62
2338,7931,2000-06-10,48.97,Collision,48.97
2339,7939,2010-12-10,0.0,Property Damage,0.0
2340,7945,2018-06-22,0.0,Bodily Injury,0.0
2341,7948,2011-07-16,20.65,Collision,20.65
2342,7948,2016-01-11,16.8,Property Damage,16.8
2343,7950,2013-06-29,0.0,Bodily Injury,0.0
2344,7951,2015-11-20,23.93,Collision,23.93
2345,7952,2020-04-04,23.85,Property Damage,23.85
2346,7953,2021-07-02,179.65,Collision,179.65
2347,7953,2022-12-27,226.81,Property Damage,226.81
2348,7971,2024-10-27,5.21,Bodily Injury,5.21
2349,7978,2015-04-21,143.37,Comprehensive,143.37
2350,7984,2023-07-06,454.84,Bodily Injury,454.84
2351,7997,2024-12-03,62.65,Comprehensive,62.65
2352,7999,2001-09-26,0.0,Comprehensive,0.0
2353,7999,2024-10-13,0.0,Bodily Injury,0.0
2354,8000,2018-04-29,46.49,Comprehensive,46.49
2355,8001,2024-02-12,85.4,Property Damage,85.4
2356,8003,2023-06-29,0.0,Property Damage,0.0
2357,8015,2023-09-06,0.0,Collision,0.0
2358,8016,2024-06-18,0.0,Bodily Injury,0.0
2359,8021,2014-08-18,0.0,Collision,0.0
2360,8024,2024-12-23,82.06,Property Damage,82.06
2361,8025,2024-12-31,62.07,Bodily Injury,62.07
2362,8025,2024-12-31,56.96,Collision,56.96
2363,8026,2021-10-16,268.33,Bodily Injury,268.33
2364,8029,2010-12-08,124.11,Comprehensive,124.11
2365,8034,2024-12-31,234.52,Bodily Injury,234.52
2366,8035,2024-12-31,59.54,Property Damage,59.54
2367,8035,2024-12-31,95.71,Property Damage,95.71
2368,8036,2021-06-02,0.0,Bodily Injury,0.0
2369,8037,2006-06-01,130.58,Property Damage,130.58
2370,8037,2009-12-13,85.72,Property Damage,85.72
2371,8042,2024-04-06,0.0,Bodily Injury,0.0
2372,8043,2017-11-08,11.86,Bodily Injury,11.86
2373,8043,2000-11-13,10.4,Property Damage,10.4
2374,8043,2003-11-18,7.09,Comprehensive,7.09
2375,8047,2004-05-11,0.0,Comprehensive,0.0
2376,8047,2005-05-17,0.0,Bodily Injury,0.0
2377,8049,2020-01-16,72.67,Bodily Injury,72.67
2378,8055,2023-05-30,0.71,Property Damage,0.71
2379,8068,2020-04-01,219.38,Property Damage,219.38
2380,8069,2021-11-13,72.42,Property Damage,72.42
2381,8076,2012-07-18,26.97,Bodily Injury,26.97
2382,8080,2020-06-05,0.0,Comprehensive,0.0
2383,8081,2009-02-16,0.0,Property Damage,0.0
2384,8088,2003-01-30,68.29,Property Damage,68.29
2385,8093,2014-06-05,0.0,Property Damage,0.0
2386,8094,2024-10-19,39.35,Property Damage,39.35
2387,8095,2024-03-10,1.04,Collision,1.04
2388,8097,2005-05-15,135.71,Bodily Injury,135.71
2389,8097,2010-12-15,183.74,Bodily Injury,183.74
2390,8101,2022-03-18,82.4,Collision,82.4
2391,8104,2020-12-07,0.0,Bodily Injury,0.0
2392,8105,1998-02-01,189.65,Bodily Injury,189.65
2393,8108,2024-04-24,0.0,Property Damage,0.0
2394,8119,2018-11-28,0.0,Collision,0.0
2395,8125,2008-12-26,164.26,Property Damage,164.26
2396,8125,2024-12-22,120.4,Collision,120.4
2397,8131,2020-07-06,132.04,Collision,132.04
2398,8135,2001-06-05,152.11,Collision,152.11
2399,8136,2020-05-03,119.59,Collision,119.59
2400,8140,2008-10-16,113.31,Property Damage,113.31
2401,8148,2015-05-08,264.63,Bodily Injury,264.63
2402,8151,2005-08-08,133.63,Property Damage,133.63
2403,8152,2019-12-12,50.47,Property Damage,50.47
2404,8165,2013-03-12,0.0,Property Damage,0.0
2405,8166,2020-07-12,185.09,Bodily Injury,185.09
2406,8167,2022-04-24,0.0,Bodily Injury,0.0
2407,8167,2020-06-29,0.0,Bodily Injury,0.0
2408,8170,2008-09-03,0.0,Property Damage,0.0
2409,8170,2017-03-09,0.0,Property Damage,0.0
2410,8171,2024-08-15,0.0,Property Damage,0.0
2411,8172,2017-08-25,0.0,Property Damage,0.0
2412,8174,2018-10-14,44.27,Bodily Injury,44.27
2413,8174,2007-11-25,83.96,Collision,83.96
2414,8176,2024-08-05,15.38,Collision,15.38
2415,8181,2018-04-06,0.0,Property Damage,0.0
2416,8189,2015-07-18,92.51,Property Damage,92.51
2417,8190,2015-09-22,0.0,Bodily Injury,0.0
2418,8194,2013-04-23,214.52,Bodily Injury,214.52
2419,8196,2000-02-08,0.0,Property Damage,0.0
2420,8198,2021-07-10,96.56,Collision,96.56
2421,8199,2024-07-05,260.55,Bodily Injury,260.55
2422,8206,2023-06-18,135.71,Bodily Injury,135.71
2423,8208,2024-01-27,50.78,Property Damage,50.78
2424,8208,2015-05-17,53.38,Property Damage,53.38
2425,8209,2024-12-31,82.64,Comprehensive,82.64
2426,8212,2016-01-24,73.45,Bodily Injury,73.45
2427,8212,2014-03-16,62.33,Property Damage,62.33
2428,8214,2022-04-20,46.25,Comprehensive,46.25
2429,8216,2002-12-17,32.66,Property Damage,32.66
2430,8217,2011-07-15,14.19,Bodily Injury,14.19
2431,8217,2002-10-20,8.79,Comprehensive,8.79
2432,8221,2018-10-28,44.2,Collision,44.2
2433,8222,2010-06-23,0.0,Bodily Injury,0.0
2434,8222,2023-07-26,0.0,Collision,0.0
2435,8225,2024-12-31,0.0,Property Damage,0.0
2436,8230,2024-12-07,0.0,Bodily Injury,0.0
2437,8238,2023-09-10,92.75,Bodily Injury,92.75
2438,8241,2024-11-28,0.0,Property Damage,0.0
2439,8244,2009-10-24,46.59,Collision,46.59
2440,8246,2014-07-21,71.91,Property Damage,71.91
2441,8259,2023-12-19,0.0,Property Damage,0.0
2442,8265,2017-03-15,0.0,Property Damage,0.0
2443,8268,2018-12-30,84.52,Comprehensive,84.52
2444,8272,2013-09-27,71.59,Collision,71.59
2445,8276,2022-06-24,212.6,Collision,212.6
2446,8281,2020-11-15,0.0,Comprehensive,0.0
2447,8287,2023-10-25,155.32,Property Damage,155.32
2448,8294,2024-12-31,73.17,Property Damage,73.17
2449,8297,2007-09-07,0.0,Property Damage,0.0
2450,8300,2024-12-31,91.56,Property Damage,91.56
2451,8302,2024-01-11,180.66,Property Damage,180.66
2452,8304,2015-11-28,3.86,Comprehensive,3.86
2453,8312,2020-04-10,0.0,Collision,0.0
2454,8316,1999-11-01,306.75,Property Damage,306.75
2455,8318,2024-08-29,187.36,Bodily Injury,187.36
2456,8331,2007-01-31,184.88,Comprehensive,184.88
2457,8331,2021-05-14,200.59,Bodily Injury,200.59
2458,8331,2022-12-17,110.34,Bodily Injury,110.34
2459,8332,2011-01-09,0.0,Bodily Injury,0.0
2460,8338,2021-02-14,105.71,Property Damage,105.71
2461,8339,2008-02-02,258.61,Property Damage,258.61
2462,8340,2021-04-17,36.91,Collision,36.91
2463,8345,2008-01-07,16.44,Property Damage,16.44
2464,8348,2019-01-17,0.0,Property Damage,0.0
2465,8355,2024-12-31,45.76,Property Damage,45.76
2466,8356,2022-07-28,90.36,Property Damage,90.36
2467,8357,2009-03-11,77.81,Bodily Injury,77.81
2468,8358,2013-05-04,146.24,Bodily Injury,146.24
2469,8362,2018-11-29,66.49,Property Damage,66.49
2470,8365,2004-11-21,187.68,Bodily Injury,187.68
2471,8366,2005-06-01,173.02,Bodily Injury,173.02
2472,8367,2013-09-09,118.04,Property Damage,118.04
2473,8372,2018-04-14,68.78,Bodily Injury,68.78
2474,8372,2008-03-15,93.26,Comprehensive,93.26
2475,8376,2022-11-14,149.64,Collision,149.64
2476,8376,2018-06-29,241.48,Property Damage,241.48
2477,8377,2023-09-14,39.2,Bodily Injury,39.2
2478,8378,2018-03-27,65.03,Property Damage,65.03
2479,8384,2010-06-12,17.74,Bodily Injury,17.74
2480,8384,2022-07-16,10.86,Comprehensive,10.86
2481,8385,2019-11-29,0.0,Comprehensive,0.0
2482,8388,2022-07-19,0.0,Collision,0.0
2483,8402,2023-02-05,0.0,Property Damage,0.0
2484,8410,2003-08-24,297.94,Collision,297.94
2485,8415,2006-07-25,195.83,Property Damage,195.83
2486,8417,2018-12-03,288.58,Comprehensive,288.58
2487,8417,2021-12-17,295.41,Bodily Injury,295.41
2488,8421,2018-05-28,81.75,Bodily Injury,81.75
2489,8422,2024-11-08,7.83,Property Damage,7.83
2490,8424,2015-04-19,60.6,Bodily Injury,60.6
2491,8425,2016-06-21,61.74,Property Damage,61.74
2492,8425,2017-10-23,122.28,Bodily Injury,122.28
2493,8428,2011-02-01,74.82,Collision,74.82
2494,8432,2011-05-15,0.0,Collision,0.0
2495,8433,2000-11-04,57.55,Property Damage,57.55
2496,8433,1996-08-13,82.29,Property Damage,82.29
2497,8442,2014-09-26,176.97,Bodily Injury,176.97
2498,8446,2014-12-10,111.06,Property Damage,111.06
2499,8448,2023-03-23,275.02,Collision,275.02
2500,8451,2024-12-31,100.28,Property Damage,100.28
2501,8463,2009-02-02,0.0,Property Damage,0.0
2502,8464,2012-04-30,14.52,Property Damage,14.52
2503,8465,2021-11-19,165.62,Collision,165.62
2504,8467,2004-05-18,50.9,Comprehensive,50.9
2505,8469,2024-12-31,425.62,Property Damage,425.62
2506,8469,2024-12-31,262.65,Bodily Injury,262.65
2507,8470,2019-05-18,28.86,Collision,28.86
2508,8471,2021-05-18,5.51,Property Damage,5.51
2509,8472,2019-08-23,0.0,Property Damage,0.0
2510,8474,2021-04-16,63.5,Property Damage,63.5
2511,8478,2021-12-14,0.0,Property Damage,0.0
2512,8480,2015-06-29,150.31,Property Damage,150.31
2513,8487,2008-06-15,0.0,Property Damage,0.0
2514,8498,2006-03-14,33.53,Comprehensive,33.53
2515,8509,2009-04-13,144.09,Comprehensive,144.09
2516,8520,2024-03-19,3.22,Collision,3.22
2517,8528,2018-10-05,43.65,Collision,43.65
2518,8535,2017-05-07,0.0,Collision,0.0
2519,8536,2023-10-22,4.43,Collision,4.43
2520,8546,2023-01-27,10.44,Collision,10.44
2521,8547,2013-12-23,85.07,Property Damage,85.07
2522,8553,2011-12-15,0.0,Collision,0.0
2523,8554,2012-12-16,121.03,Collision,121.03
2524,8555,2024-09-07,53.38,Bodily Injury,53.38
2525,8557,2004-02-05,39.45,Collision,39.45
2526,8560,2021-09-11,22.76,Property Damage,22.76
2527,8561,2020-11-24,220.38,Property Damage,220.38
2528,8563,2022-08-02,97.81,Bodily Injury,97.81
2529,8567,2010-07-26,64.32,Property Damage,64.32
2530,8569,2005-02-28,0.0,Property Damage,0.0
2531,8572,2014-05-07,269.27,Comprehensive,269.27
2532,8572,2008-06-01,176.51,Collision,176.51
2533,8572,2012-03-19,192.1,Property Damage,192.1
2534,8576,2023-02-25,0.0,Property Damage,0.0
2535,8578,2024-08-17,42.28,Property Damage,42.28
2536,8585,2013-08-31,116.33,Comprehensive,116.33
2537,8590,2019-06-07,208.26,Comprehensive,208.26
2538,8591,2018-01-10,91.33,Bodily Injury,91.33
2539,8594,2022-05-27,163.04,Bodily Injury,163.04
2540,8599,2024-04-25,38.6,Bodily Injury,38.6
2541,8614,2014-12-23,146.3,Bodily Injury,146.3
2542,8628,2015-12-30,0.0,Property Damage,0.0
2543,8628,2019-06-26,0.0,Property Damage,0.0
2544,8630,2017-03-12,5.62,Collision,5.62
2545,8636,2024-05-30,,Property Damage,407.21
2546,8639,2009-07-11,0.0,Property Damage,0.0
2547,8640,2020-05-08,0.0,Collision,0.0
2548,8650,2023-04-05,0.0,Collision,0.0
2549,8650,2021-10-12,0.0,Collision,0.0
2550,8654,2021-09-25,263.12,Bodily Injury,263.12
2551,8657,2016-08-01,0.0,Bodily Injury,0.0
2552,8657,2015-03-26,0.0,Collision,0.0
2553,8660,2019-07-16,199.26,Property Damage,199.26
2554,8660,2023-07-20,141.71,Property Damage,141.71
2555,8662,2022-05-28,131.44,Bodily Injury,131.44
2556,8662,2024-05-02,168.71,Bodily Injury,168.71
2557,8668,2011-06-21,90.27,Property Damage,90.27
2558,8692,2018-05-12,15.43,Property Damage,15.43
2559,8696,2010-03-06,15.08,Property Damage,15.08
2560,8697,2024-05-30,28.5,Collision,28.5
2561,8701,2019-09-18,0.0,Property Damage,0.0
2562,8706,2023-01-16,57.85,Comprehensive,57.85
2563,8706,2018-11-20,75.36,Collision,75.36
2564,8711,2024-12-31,26.48,Collision,26.48
2565,8711,2024-12-31,19.66,Collision,19.66
2566,8720,2024-12-06,0.0,Property Damage,0.0
2567,8728,2006-02-20,316.79,Collision,316.79
2568,8730,2007-08-29,0.0,Property Damage,0.0
2569,8737,2008-03-01,0.0,Bodily Injury,0.0
2570,8738,2021-04-02,153.06,Property Damage,153.06
2571,8743,2023-02-08,0.0,Bodily Injury,0.0
2572,8743,2023-10-13,0.0,Property Damage,0.0
2573,8746,2019-05-12,0.0,Comprehensive,0.0
2574,8748,2014-10-08,231.52,Bodily Injury,231.52
2575,8749,2017-09-28,138.97,Property Damage,138.97
2576,8755,2007-02-11,0.0,Property Damage,0.0
2577,8759,2021-05-13,6.25,Property Damage,6.25
2578,8768,2021-08-26,21.63,Collision,21.63
2579,8778,2015-02-13,0.0,Bodily Injury,0.0
2580,8778,2020-02-02,0.0,Collision,0.0
2581,8781,2017-08-07,0.0,Property Damage,0.0
2582,8783,2001-01-22,0.0,Bodily Injury,0.0
2583,8784,2022-05-01,28.23,Bodily Injury,28.23
2584,8785,2019-05-08,0.0,Comprehensive,0.0
2585,8787,2012-05-26,57.64,Collision,57.64
2586,8787,2021-12-23,84.91,Bodily Injury,84.91
2587,8794,2018-08-27,43.48,Bodily Injury,43.48
2588,8794,2019-02-18,47.68,Bodily Injury,47.68
2589,8800,2015-08-29,0.0,Comprehensive,0.0
2590,8811,2011-06-28,0.0,Property Damage,0.0
2591,8812,2024-12-31,0.0,Property Damage,0.0
2592,8817,2016-12-26,0.0,Property Damage,0.0
2593,8818,2023-11-29,0.0,Bodily Injury,0.0
2594,8829,2019-10-15,0.0,Property Damage,0.0
2595,8830,2020-04-28,68.87,Property Damage,68.87
2596,8832,2016-10-09,83.6,Bodily Injury,83.6
2597,8838,2024-09-25,253.5,Collision,253.5
2598,8841,2023-08-23,0.0,Property Damage,0.0
2599,8843,2022-07-16,59.43,Bodily Injury,59.43
2600,8844,2009-05-02,0.0,Comprehensive,0.0
2601,8848,2024-08-05,0.0,Property Damage,0.0
2602,8849,2021-04-28,0.0,Property Damage,0.0
2603,8849,2018-04-19,0.0,Bodily Injury,0.0
